"Station_code","Station_name","Lat","Long","Species","Tissue","Substance","Year","Conc","Limit_of_quantification","Body_length"
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CR",2016,0.28,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CR",2017,0.4,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CR",2018,0.33,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CR",2020,0.14,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",1996,1.6,"Over LOQ",24
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",1997,0.95,"Over LOQ",18.6
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",1998,1.23,"Over LOQ",21
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",1999,1.22,"Over LOQ",21.8
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2000,1.11,"Over LOQ",23.5
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2001,0.94,"Over LOQ",23.7
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2002,1.05,"Over LOQ",31.4
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2003,1.38,"Over LOQ",23
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2004,1.26,"Over LOQ",25.3
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2005,1.29,"Over LOQ",32.4
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2006,1.05,"Over LOQ",24.7
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2007,1.31,"Over LOQ",24.6
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2008,1.09,"Over LOQ",27.4
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2009,1.06,"Over LOQ",27.8
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2010,1.22,"Over LOQ",28
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2011,1.11,"Over LOQ",34.5
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2012,1.1,"Over LOQ",36.4
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2013,1.1,"Over LOQ",34.1
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2014,1,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2015,1,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2016,1.1,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2017,1.1,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2018,0.66,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","CU",2020,1.7,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",1996,0.012,"Over LOQ",24
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",1997,0.01,"Over LOQ",18.6
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",1998,0.009,"Over LOQ",21
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",1999,0.011,"Over LOQ",21.8
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2000,0.009,"Over LOQ",23.5
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2001,0.009,"Over LOQ",23.7
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2002,0.008,"Over LOQ",31.4
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2003,0.01,"Over LOQ",23
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2004,0.009,"Over LOQ",25.3
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2005,0.007,"Over LOQ",32.4
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2006,0.007,"Over LOQ",24.7
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2007,0.008,"Over LOQ",24.6
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2008,0.007,"Over LOQ",27.4
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2009,0.007,"Over LOQ",27.8
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2010,0.007,"Over LOQ",28
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2011,0.008,"Over LOQ",34.5
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2012,0.009,"Over LOQ",36.4
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2013,0.008,"Over LOQ",34.1
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2014,0.006,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2015,0.007,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2016,0.008,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2017,0.009,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2018,0.008,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","HG",2020,0.006,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","NI",2008,0.32,"Over LOQ",27.6
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","NI",2009,0.22,"Over LOQ",27.8
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","NI",2010,0.3,"Over LOQ",28
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","NI",2011,0.37,"Over LOQ",34.5
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","NI",2012,0.54,"Over LOQ",36.4
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","NI",2013,0.21,"Over LOQ",34.1
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","NI",2014,0.27,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","NI",2015,0.34,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","NI",2016,0.48,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","NI",2017,0.35,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","NI",2018,0.32,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","NI",2020,0.18,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",1996,18.2,"Over LOQ",24
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",1997,19,"Over LOQ",18.6
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",1998,17.1,"Over LOQ",21
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",1999,18.1,"Over LOQ",21.8
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2000,22.8,"Over LOQ",23.5
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2001,19.8,"Over LOQ",23.7
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2002,21.9,"Over LOQ",31.4
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2003,19,"Over LOQ",23
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2004,28.1,"Over LOQ",25.3
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2005,16.6,"Over LOQ",32.4
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2006,14.1,"Over LOQ",24.7
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2007,22,"Over LOQ",24.6
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2008,18.4,"Over LOQ",27.4
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2009,18.8,"Over LOQ",27.8
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2010,17.9,"Over LOQ",28
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2011,15.8,"Over LOQ",34.5
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2012,20,"Over LOQ",36.4
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2013,16,"Over LOQ",34.1
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2014,17,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2015,15,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2016,19,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2017,17,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2018,15,"Over LOQ",NA
"10A2","Skallnes, Outer Varangerfjord",30.3417,30.341745,"Mytilus edulis","Whole soft body","ZN",2020,18,"Over LOQ",NA
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",1994,49,"Over LOQ",540
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",1995,38,"Over LOQ",555
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",1996,22,"Over LOQ",510
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",1997,25,"Over LOQ",530
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",1998,25,"Over LOQ",470
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",1999,63,"Over LOQ",500
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2000,13,"Over LOQ",330
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2001,15,"Over LOQ",330
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2002,22,"Over LOQ",370
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2003,21.5,"Over LOQ",405
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2004,16,"Over LOQ",305
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2005,12,"Over LOQ",380
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2006,15,"Over LOQ",427.5
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2007,15,"Over LOQ",370
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2008,9.7,"Under LOQ",270
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2009,13,"Over LOQ",355
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2010,13,"Under LOQ",330
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2011,19,"Under LOQ",410
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2012,8.8,"Over LOQ",510
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2013,9.2,"Over LOQ",400
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2014,4.4,"Over LOQ",330
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2015,9.4,"Over LOQ",352.5
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2016,9.2,"Over LOQ",340
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2017,12.7,"Over LOQ",380.463414634146
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2018,5.59,"Over LOQ",338.333333333333
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB101",2020,8.06,"Over LOQ",420
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",1994,129,"Over LOQ",540
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",1995,98,"Over LOQ",555
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",1996,41,"Over LOQ",510
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",1997,34,"Over LOQ",530
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",1998,33,"Over LOQ",470
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",1999,43,"Over LOQ",500
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2000,16,"Over LOQ",330
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2001,20,"Over LOQ",330
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2002,29,"Over LOQ",370
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2003,24.5,"Over LOQ",405
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2004,23,"Over LOQ",305
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2005,18,"Over LOQ",380
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2006,18,"Over LOQ",350
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2007,21,"Over LOQ",370
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2008,16,"Over LOQ",270
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2009,22,"Over LOQ",355
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2010,12,"Over LOQ",330
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2011,15,"Over LOQ",410
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2012,16,"Over LOQ",510
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2013,13,"Over LOQ",400
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2014,9,"Over LOQ",330
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2015,16,"Over LOQ",352.5
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2016,13,"Over LOQ",340
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2017,18.2,"Over LOQ",380.463414634146
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2018,11.55,"Over LOQ",338.333333333333
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB118",2020,12.2,"Over LOQ",420
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",1994,172,"Over LOQ",540
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",1995,130,"Over LOQ",555
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",1996,55,"Over LOQ",510
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",1997,51,"Over LOQ",530
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",1998,39,"Over LOQ",470
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",1999,50,"Over LOQ",500
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2000,23,"Over LOQ",330
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2001,26,"Over LOQ",330
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2002,35,"Over LOQ",370
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2003,30,"Over LOQ",405
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2004,31,"Over LOQ",305
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2005,25,"Over LOQ",380
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2006,24,"Over LOQ",350
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2007,30,"Over LOQ",370
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2008,21,"Over LOQ",270
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2009,31,"Over LOQ",355
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2010,18,"Over LOQ",330
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2011,21,"Over LOQ",410
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2012,22,"Over LOQ",510
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2013,21,"Over LOQ",400
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2014,13,"Over LOQ",330
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2015,29,"Over LOQ",352.5
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2016,23,"Over LOQ",340
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2017,30,"Over LOQ",380.463414634146
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2018,17.1,"Over LOQ",338.333333333333
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB138",2020,18,"Over LOQ",420
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",1994,201,"Over LOQ",540
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",1995,171,"Over LOQ",555
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",1996,66,"Over LOQ",510
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",1997,55,"Over LOQ",530
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",1998,46,"Over LOQ",470
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",1999,61,"Over LOQ",500
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",2000,34,"Over LOQ",330
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",2001,32,"Over LOQ",330
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",2002,36,"Over LOQ",370
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",2003,37,"Over LOQ",405
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",2004,41,"Over LOQ",305
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",2005,34,"Over LOQ",380
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",2006,32,"Over LOQ",350
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",2007,36,"Over LOQ",370
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",2008,26,"Over LOQ",270
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",2009,44,"Over LOQ",355
"10B","Kjøfjord, Outer Varangerfjord",29.7602,29.7602,"Gadus morhua","Lever","CB153",2010,29,"Over LOQ",330
